date,india_close,us_close,usdinr,fair_value,premium
2025-07-22,1570.9,18.26,86.37,18.18802825054996,0.003957094659112759
2025-07-23,1574.5,18.45,86.41,18.221270686263164,0.012552873928231234
2025-07-24,1552.5,17.68,86.39,17.97082995717097,-0.016183446054750528
2025-07-25,1515.7,17.37,86.48,17.52659574468085,-0.008934749620637228
2025-07-28,1516.0,17.16,86.67,17.4916349371178,-0.018959630606860012
2025-07-29,1513.7,17.21,86.83,17.43291489116665,-0.012787011957455352
2025-07-30,1519.0,16.95,87.44,17.371912168344007,-0.024287030941408827
2025-07-31,1509.0,16.72,87.6,17.226027397260275,-0.02937574552683908
2025-08-01,1469.6,16.41,87.54,16.7877541695225,-0.022501769188894682
2025-08-04,1480.5,16.48,87.63,16.89489900718932,-0.024557649442755847
2025-08-05,1460.3,16.2,87.8,16.632118451025057,-0.02598096281585982
2025-08-06,1436.7,16.07,87.71,16.38011629232699,-0.018932484165100627
2025-08-07,1436.9,16.02,87.71,16.38239653403261,-0.022121094021852694
2025-08-08,1423.1,15.99,87.67,16.23246264400593,-0.01493689832056777
2025-08-11,1428.2,15.98,87.63,16.298071436722584,-0.019515894132474454
2025-08-12,1424.1,16.07,87.71,16.236461064872877,-0.010252299698054967
2025-08-13,1426.6,16.38,87.48,16.307727480566985,0.004431795878311995
2025-08-14,1447.7,16.36,87.56,16.53380539058931,-0.010512122677350355
2025-08-18,1435.8,16.41,87.3,16.446735395189002,-0.002233597994149461
2025-08-19,1440.0,16.6,87.02,16.547920018386577,0.003147222222222412
2025-08-20,1496.2,17.01,87.02,17.19374856354861,-0.010686940248629817
2025-08-21,1496.4,17.05,87.31,17.138930248539687,-0.005188786420743163
2025-08-22,1487.5,17.34,87.53,16.994173426253855,0.020349714285714304
2025-08-25,1532.1,17.33,87.55,17.49971444888635,-0.0096981267541284
2025-08-26,1529.6,17.22,87.68,17.44525547445255,-0.012912133891213262
2025-08-28,1500.1,17.0,87.63,17.118566700901518,-0.006926204919671997
2025-08-29,1469.6,16.82,88.18,16.665910637332725,0.009245781164943123
2025-09-02,1498.7,16.89,88.15,17.001701644923426,-0.006570027357042707
2025-09-03,1479.1,16.64,88.06,16.79650238473768,-0.00931755797444389
2025-09-04,1463.0,16.59,88.17,16.592945446296927,-0.000177511961722554
2025-09-05,1444.6,16.38,88.25,16.36940509915014,0.0006472379897550784
2025-09-08,1432.9,16.79,88.25,16.236827195467423,0.03406902086677355
2025-09-09,1504.3,17.01,88.12,17.07103949160236,-0.003575616565844486
2025-09-10,1532.6,16.98,88.09,17.398115563628107,-0.024032232806994624
2025-09-11,1509.7,17.07,88.44,17.070330167345094,-1.934159104466371e-05
2025-09-12,1525.6,16.96,88.28,17.281377435432713,-0.018596748820136177
2025-09-15,1508.4,16.92,88.22,17.09816368170483,-0.01042004773269678
2025-09-16,1511.3,17.06,88.05,17.1641113003975,-0.006065638853966826
2025-09-17,1522.4,17.68,87.77,17.345334396718698,0.01929427220178659
2025-09-18,1540.6,17.57,88.17,17.473063400249515,0.005547773594703598
2025-09-19,1540.2,16.97,88.06,17.49034749034749,-0.02975055187637965
2025-09-22,1499.5,17.15,88.29,16.983803375240683,0.009785595198399388
2025-09-23,1497.5,16.88,88.76,16.87133844073907,0.0005133889816359982
2025-09-24,1494.6,17.03,88.73,16.844359292234866,0.011020942058076022
2025-09-25,1484.8,16.54,88.7,16.739571589627957,-0.011922144396551593
2025-09-26,1448.9,16.52,88.65,16.344049633389734,0.010765408240734464
2025-09-29,1441.8,16.32,88.76,16.24380351509689,0.0046908031627133084
2025-09-30,1441.8,16.27,88.78,16.240144176616354,0.0018383964488832838
2025-10-01,1445.8,16.37,88.69,16.301725109933475,0.00418820030432987
2025-10-03,1446.6,16.23,88.78,16.294210407749492,-0.003940688510991275
2025-10-06,1476.0,16.69,88.79,16.623493636670794,0.004000745257452865
2025-10-07,1458.5,16.39,88.72,16.43935978358882,-0.0030025368529311702
2025-10-08,1495.0,16.74,88.77,16.841275205587475,-0.00601351170568587
2025-10-09,1509.3,17.06,88.84,16.9889689329131,0.00418101106473201
2025-10-10,1514.9,16.58,88.72,17.07506762849414,-0.028993596937091692
2025-10-13,1493.2,16.78,88.72,16.830477908025248,-0.0029991963568175573
2025-10-14,1489.9,16.48,88.76,16.785714285714285,-0.018212765957446697
2025-10-15,1474.4,16.44,87.98,16.75835417140259,-0.01899674443841548
2025-10-16,1471.5,16.07,87.81,16.757772463272975,-0.041041997961263954
2025-10-17,1441.1,16.33,87.99,16.377997499715878,-0.002930608562903503
2025-10-20,1460.9,16.91,87.92,16.616242038216562,0.017678965021561854
2025-10-21,1460.9,17.41,87.97,16.606797771967717,0.048365870353891394
2025-10-23,1528.5,17.53,87.85,17.398975526465566,0.00753058554138053
2025-10-24,1525.4,17.48,87.83,17.367642035750883,0.006469385079323375
2025-10-27,1504.5,17.04,88.24,17.05009066183137,-0.0005918245264208144
2025-10-28,1500.2,16.89,88.21,17.00714204738692,-0.006887814958005722
2025-10-29,1510.4,16.88,88.2,17.124716553287982,-0.014290254237288247
2025-10-30,1493.8,16.64,88.64,16.852436823104693,-0.01260570357477564
2025-10-31,1482.3,16.57,88.75,16.701971830985915,-0.007901571881535396
2025-11-03,1485.5,16.41,88.78,16.732372155890967,-0.019266374957926713
2025-11-04,1467.9,16.3,88.67,16.55464080297733,-0.015381837999863701
2025-11-06,1466.7,16.18,88.65,16.544839255499152,-0.022051544283084423
2025-11-07,1476.8,16.5,88.68,16.6531348669373,-0.009195557963163403
2025-11-10,1513.5,16.76,88.7,17.06313416009019,-0.017765444334324254
2025-11-11,1530.3,17.01,88.7,17.252536640360766,-0.014058027837678733
2025-11-12,1551.7,17.09,88.58,17.51749830661549,-0.024404072952246003
2025-11-13,1541.8,16.96,88.66,17.390029325513197,-0.02472849915682962
2025-11-14,1502.8,16.65,88.74,16.93486590038314,-0.016821266968325865
2025-11-17,1507.6,16.77,88.58,17.019643260329644,-0.014667949058105534
2025-11-18,1486.4,16.95,88.6,16.776523702031604,0.010340419806243117
2025-11-19,1541.1,17.31,88.58,17.397832467825694,-0.005048471870741755
2025-11-20,1536.5,17.13,88.69,17.32438831886346,-0.011220501138952343
2025-11-21,1545.0,17.7,89.54,17.254858163949073,0.025798058252427092
2025-11-24,1548.0,17.27,89.23,17.348425417460493,-0.004520607235142027
2025-11-25,1530.6,17.28,89.16,17.166890982503364,0.0065887887103097675
2025-11-26,1557.9,17.42,89.27,17.45155147305926,-0.0018079465947751228
2025-11-28,1560.1,17.48,89.43,17.44492899474449,0.0020103839497469522
2025-12-01,1564.0,17.45,89.59,17.4573055028463,-0.0004184782608696036
2025-12-02,1561.0,17.41,89.92,17.359875444839858,0.002887379884689345
2025-12-03,1578.7,17.66,90.15,17.511924570160843,0.008455691391651365
2025-12-04,1597.6,18.29,89.97,17.757030121151494,0.0300145843765649
2025-12-05,1616.2,18.07,89.97,17.963765699677673,0.005913810172008205
2025-12-08,1610.8,17.72,90.12,17.873945849977805,-0.008612863173578233
2025-12-09,1599.0,17.75,89.9,17.786429365962178,-0.0020481550969354556
2025-12-10,1584.8,18.07,89.98,17.612802845076683,0.0259582281675923
2025-12-11,1598.0,17.8,90.35,17.68677365799668,0.006401752190237753
2025-12-12,1598.2,17.78,90.41,17.67724809202522,0.005812664247278221
2025-12-15,1606.8,17.78,90.7,17.715545755237045,0.003638287279064123
2025-12-16,1592.9,17.77,91.03,17.498626826320994,0.01550825538326328
2025-12-17,1602.0,18.22,90.4,17.721238938053098,0.02814481897627963
2025-12-18,1626.8,19.18,90.25,18.025484764542934,0.0640490533562823
2025-12-19,1638.7,20.22,89.54,18.301317846772392,0.10483846951852072
2025-12-22,1689.6,19.16,89.64,18.848728246318608,0.01651420454545449
2025-12-23,1668.3,18.57,89.67,18.604884576781533,-0.0018750224779715552
2025-12-24,1663.4,18.67,89.81,18.521322792562078,0.008027353613081711
2025-12-26,1656.1,18.79,89.78,18.446201826687457,0.01863788418573753
2025-12-29,1644.7,18.43,89.97,18.28053795709681,0.008176019942846668
2025-12-30,1621.6,18.04,89.78,18.061929160169303,-0.0012141095214603936
2025-12-31,1615.4,17.82,89.84,17.980854853072127,-0.008945895753373678
2026-01-02,1640.4,18.15,90.19,18.188269209446727,-0.002104059985369666
2026-01-05,1606.4,17.68,90.28,17.793531236154188,-0.0063804780876494105
2026-01-06,1612.2,18.1,90.18,17.877578176979373,0.012441384443617531
2026-01-07,1639.0,18.23,89.9,18.231368186874302,-7.504575960937121e-05
2026-01-08,1613.3,18.04,90.02,17.92157298378138,0.006608070414678036
2026-01-09,1614.1,17.83,90.16,17.902617568766637,-0.004056254259339642
2026-01-12,1595.9,17.8,90.12,17.70861074123391,0.00516072435616266
2026-01-13,1599.0,17.52,90.19,17.7292382747533,-0.011801876172607972
2026-01-14,1599.8,19.35,90.24,17.72828014184397,0.09147643455431931
2026-01-16,1689.8,18.63,90.87,18.595796192362716,0.0018393300982364469
2026-01-20,1658.9,18.21,91.01,18.22766728930887,-0.0009692567363915883
2026-01-21,1654.4,18.31,91.68,18.045375218150088,0.014664410058026878
2026-01-22,1663.5,18.29,91.62,18.15651604453176,0.007351848512173298
2026-01-23,1670.8,18.24,91.95,18.17074497009244,0.0038113478573138515
2026-01-27,1682.7,18.25,91.72,18.346053205407763,-0.00523563320853393
2026-01-28,1666.5,17.93,91.78,18.15755066463282,-0.012532013201320247
2026-01-29,1659.5,17.75,91.95,18.04785209352909,-0.016503464899065956
2026-01-30,1641.0,17.58,91.98,17.840834964122635,-0.014620109689214011
2026-02-02,1629.4,18.34,91.51,17.80570429461261,0.030006996440407496
2026-02-03,1656.0,17.32,90.3,18.33887043189369,-0.05555797101449278
2026-02-04,1535.8,16.74,90.36,16.996458610004428,-0.015088943872900273
2026-02-05,1520.2,16.8,90.33,16.829403299014725,-0.0017471385344034474
2026-02-06,1507.1,16.84,90.65,16.625482625482622,0.012902926149559013
2026-02-09,1497.2,16.31,90.77,16.494436487826377,-0.011181739246593825
2026-02-10,1497.8,16.61,90.57,16.53748481837253,0.004384897850180147
2026-02-11,1471.9,15.76,90.69,16.230014334546258,-0.028959576058156244
2026-02-12,1386.0,14.21,90.63,15.292949354518372,-0.07081363636363636
2026-02-13,1369.1,14.72,90.64,15.104810238305383,-0.02547600613541734
2026-02-17,1391.2,14.75,90.63,15.3503254992828,-0.039108323749281304
2026-02-18,1373.7,15.05,90.7,15.14553472987872,-0.006307781902889942
2026-02-19,1370.5,14.55,90.68,15.11358623731804,-0.03729004013133885
2026-02-20,1353.2,14.65,90.98,14.873598593097384,-0.015033254507833216
2026-02-23,1327.5,13.91,90.88,14.607174295774648,-0.04772821092278723
2026-02-24,1275.5,13.84,90.95,14.024189114898295,-0.01313367306938451
2026-02-25,1290.1,14.24,90.95,14.184716877405167,0.0038973722967212687
2026-02-26,1289.1,14.7,90.92,14.17839859216894,0.036788457063067215
2026-02-27,1300.1,14.44,91.03,14.28210480061518,0.011055457272517666
2026-03-02,1288.9,14.19,91.47,14.090958784300865,0.007028706649080396
2026-03-04,1307.4,14.33,92.08,14.198523023457865,0.009259905155269754
2026-03-05,1305.8,14.4,91.58,14.258571740554705,0.009918823709603286
2026-03-06,1308.4,14.44,91.73,14.263599694756351,0.012367166004279895
2026-03-09,1315.0,14.42,92.31,14.245477196403423,0.012251102661597013
2026-03-10,1295.6,14.04,91.85,14.105606967882418,-0.004651126891015878
2026-03-11,1276.3,13.87,92.03,13.868303813973704,0.00012230666771140264
2026-03-12,1265.8,13.44,92.18,13.731829030158384,-0.021252014536261576
2026-03-13,1248.3,13.27,92.47,13.499513355682923,-0.017001602178963404
2026-03-16,1249.8,13.26,92.42,13.523046959532568,-0.019451752280364776
2026-03-17,1232.9,13.2,92.36,13.348852317020356,-0.011150944926595963
2026-03-18,1267.1,12.92,92.87,13.643803165715514,-0.05304995659379674
2026-03-19,1220.8,13.05,92.62,13.180738501403583,-0.009918905635648567
2026-03-20,1255.9,13.12,93.73,13.399125146697962,-0.020831594872203207
2026-03-23,1256.8,13.3,93.96,13.375904640272458,-0.005674729471674134
2026-03-24,1278.3,13.08,93.86,13.61922011506499,-0.039592583900492806
2026-03-25,1279.1,13.17,93.97,13.611790997126741,-0.032456492846532625
2026-03-27,1269.7,12.83,94.83,13.38922281978277,-0.04176663778845402
2026-03-30,1250.6,13.25,94.41,13.24647812731702,0.00026587238125697077
2026-04-01,1275.7,13.3,93.21,13.686299753245361,-0.028225288077134203
2026-04-02,1300.8,13.74,93.09,13.97357396068321,-0.016715405904058955
2026-04-06,1306.2,13.7,93.06,14.036105738233397,-0.02394579696830501
2026-04-07,1339.4,13.96,92.96,14.408347676419968,-0.031117216664178105
2026-04-08,1346.2,14.0,92.25,14.592953929539297,-0.040632892586540015
2026-04-09,1331.6,13.76,92.69,14.366166792534253,-0.04219405226794826
2026-04-10,1292.5,13.29,92.72,13.939818809318378,-0.04661601547388794
2026-04-13,1276.8,13.97,93.39,13.671699325409572,0.021818843984962477
2026-04-15,1305.3,14.31,93.37,13.979865053014885,0.023615031027350186
2026-04-16,1319.2,14.38,93.2,14.15450643776824,0.015930867192237796
2026-04-17,1318.7,14.46,92.9,14.194833153928956,0.01868051869265197
2026-04-20,1312.6,14.21,93.13,14.094276817352089,0.008210650617095805
2026-04-21,1313.2,14.07,93.5,14.044919786096257,0.0017857142857142794
2026-04-22,1268.6,13.48,93.79,13.52596225610406,-0.0033980766198957735
2026-04-23,1240.6,12.94,94.11,13.18244607374349,-0.01839158471707225
2026-04-24,1154.6,12.86,94.25,12.250397877984083,0.04976182227611314
2026-04-27,1170.3,12.28,94.19,12.424885868988214,-0.011660941638895972
2026-04-28,1152.1,12.25,94.54,12.18637613708483,0.005220900963458286
2026-04-29,1167.5,12.34,94.85,12.308908803373749,0.0025259100642398558
2026-04-30,1181.8,12.46,94.91,12.45179643873143,0.0006588255203927584
2026-05-04,1168.4,12.24,95.09,12.287306762014934,-0.0038500513522766733
2026-05-05,1178.1,12.46,95.32,12.359420898027697,0.008137849079025594
2026-05-06,1167.2,12.64,94.61,12.336962266145228,0.024563399588759527
2026-05-07,1162.7,12.57,94.25,12.33633952254642,0.018940827384535952
2026-05-08,1179.2,12.83,94.49,12.479627473806753,0.02807555970149256
2026-05-11,1177.0,12.3,95.31,12.349176371839262,-0.003982158028886906
2026-05-12,1140.3,12.05,95.63,11.924082400920213,0.010559940366570375
2026-05-13,1123.1,11.86,95.69,11.736858605914932,0.01049185290713206
2026-05-14,1095.0,11.66,95.76,11.43483709273183,0.019690958904109657
2026-05-15,1119.0,12.07,95.97,11.659893716786495,0.03517238605898121
2026-05-18,1142.5,12.59,96.35,11.857810067462378,0.061747483588621366
2026-05-19,1196.9,12.72,96.53,12.399254117890813,0.02586815941181375
2026-05-20,1193.7,12.77,96.82,12.329064242925018,0.03576392728491218
2026-05-21,1181.2,12.64,96.2,12.278586278586278,0.029434473416864337
2026-05-22,1174.5,12.67,95.69,12.274009823388024,0.03226249467858655
2026-05-26,1167.7,12.08,95.68,12.204222408026755,-0.010178641774428288
2026-05-27,1159.9,12.39,95.69,12.121433796634967,0.022156306578153373
2026-05-29,1160.9,12.65,95.0,12.22,0.035188216039279796
2026-06-01,1202.5,13.41,94.99,12.659227287082851,0.05930636174636161
2026-06-02,1270.8,13.08,95.27,13.338931457961582,-0.019411709159584456
2026-06-03,1222.6,12.46,95.71,12.774004806185351,-0.024581547521674962
2026-06-04,1201.3,12.57,95.79,12.540975049587638,0.002314409389827743
2026-06-05,1197.5,12.4,94.95,12.611901000526592,-0.01680167014613765
2026-06-08,1187.6,12.28,95.71,12.408316790304044,-0.010341192320646786
2026-06-09,1180.3,12.24,95.35,12.37860513896172,-0.011197153266118809
2026-06-10,1145.3,11.76,95.27,12.021622756376614,-0.02176268226665501
2026-06-11,1114.6,11.6,95.76,11.639515455304927,-0.003394939888749171
2026-06-12,1116.4,11.74,95.11,11.737987593313006,0.00017144392690782162
2026-06-15,1134.9,11.6,94.71,11.982895153626863,-0.03195347607718768
2026-06-16,1143.6,11.97,94.62,12.086239695624602,-0.009617523609653511
2026-06-17,1157.7,11.7,94.53,12.246905744208188,-0.04465664679968917
2026-06-18,1127.5,10.57,94.33,11.95271917735609,-0.11568239467849228
2026-06-22,1065.4,10.77,94.68,11.252640473172793,-0.04289130842875921
2026-06-23,1029.3,10.79,94.74,10.864471184293857,-0.006854561352375499
2026-06-24,1056.6,10.93,94.67,11.160874617090947,-0.020686068521673318
2026-06-25,1041.2,10.57,94.4,11.029661016949152,-0.04167499039569722
2026-06-29,1036.7,10.7,94.54,10.965728792045695,-0.024232661329217753
2026-06-30,1000.4,10.49,94.66,10.568349883794633,-0.007413634546181491
2026-07-01,985.3,10.65,95.25,10.344356955380578,0.029546838526337105
2026-07-02,1040.9,11.16,95.39,10.912045287766015,0.022723028148717406
2026-07-06,1042.2,10.88,95.4,10.924528301886792,-0.004075993091536945
2026-07-07,1071.8,11.27,94.97,11.285669158681689,-0.0013884120171674397
2026-07-08,1069.3,10.93,95.56,11.189828380075344,-0.02322005050032727
2026-07-09,1050.8,11.13,95.39,11.015829751546283,0.010364198705748118
2026-07-10,1068.0,10.94,95.33,11.203188922689606,-0.023492322097378393
2026-07-13,1102.6,11.5,95.62,11.531060447605102,-0.0026936332305458333
2026-07-14,1092.9,11.05,96.2,11.36070686070686,-0.027349254277609925
2026-07-15,1076.3,11.04,96.26,11.181175981716184,-0.012626219455542098
2026-07-16,1082.4,11.53,96.35,11.234042553191491,0.026344696969696768
2026-07-17,1096.5,11.49,96.28,11.388658080598255,0.008898495212038338
2026-07-20,1087.1,11.31,96.45,11.271124935199584,0.003449084720817064
2026-07-21,1073.5,11.16,96.24,11.15440565253533,0.0005015370284116027
2026-07-22,1052.1,10.93,96.57,10.894687791239516,0.0032412318220700342
2026-07-23,1047.4,10.67,96.57,10.84601843222533,-0.016228852396410254
2026-07-24,1040.9,11.11,96.56,10.779826014913008,0.030628878854837005
2026-07-27,1079.2,11.7,95.91,11.252215618809302,0.03979521868050395
2026-07-28,1105.7,12.35,95.85,11.535732916014608,0.0705865062856108
2026-07-29,1155.6,12.6,95.65,12.08154730789336,0.042912772585669945
2026-07-30,1155.1,11.95,95.68,12.072533444816052,-0.010149770582633555
2026-07-31,1130.1,12.03,95.38,11.848395890123715,0.015327316166710903
2026-08-03,1180.0,12.25,95.34,12.37675687014894,-0.010241525423728803
2026-08-04,1167.5,12.6,95.38,12.240511637659887,0.029368736616702362
2026-08-05,1174.0,12.48,95.14,12.339709901198233,0.011368994889267459
2026-08-06,1165.0,12.36,95.21,12.236109652347443,0.010124978540772434
2026-08-07,1175.1,12.53,95.21,12.342190946329167,0.015216832609990627
2026-08-10,1183.0,12.56,95.3,12.413431269674712,0.011807269653423491
2026-08-11,1190.7,12.6,95.44,12.475901089689858,0.009947089947089927
2026-08-12,1176.1,12.28,95.33,12.337144655407531,-0.00463191905450222
2026-08-13,1175.0,12.41,95.44,12.311399832355407,0.008008851063829647
2026-08-14,1169.2,12.09,95.43,12.25191239652101,-0.013215275401984306
2026-08-17,1139.9,11.62,95.6,11.923640167364018,-0.025465391701026574
2026-08-18,1115.0,11.83,95.68,11.653428093645484,0.015151928251121216
2026-08-19,1119.8,12.03,95.75,11.695039164490861,0.0286412752277192
2026-08-20,1130.0,11.83,95.71,11.806498798453664,0.0019905309734511434
2026-08-21,1121.0,11.94,95.7,11.713688610240334,0.019320249776984877
2026-08-24,1130.0,11.82,95.75,11.801566579634464,0.001561946902654876
2026-08-25,1144.0,12.03,95.41,11.990357404884184,0.0033062062937061487
2026-08-26,1120.0,11.69,95.43,11.736351252226763,-0.003949375000000033
2026-08-27,1110.8,11.9,95.54,11.626543855976553,0.023519985595966908
2026-08-28,1144.0,12.05,95.38,11.994128748165235,0.004658216783216762
2026-08-31,1133.8,12.06,95.16,11.914670029424128,0.012197565708237823
2026-09-01,1156.0,12.0,94.95,12.174828857293312,-0.014359861591695444
2026-09-02,1140.0,11.97,94.97,12.003790670738129,-0.002815000000000012
2026-09-03,1130.3,12.09,94.49,11.962112392845803,0.010691055471998556
2026-09-04,1130.0,11.7,94.49,11.958937453698805,-0.021652212389380643
2026-09-08,1082.0,11.13,94.82,11.411094705758279,-0.024633456561922285
2026-09-09,1035.0,10.93,95.09,10.88442528131244,0.004187149758454245
2026-09-10,1036.5,10.91,95.44,10.860226320201173,0.004583116256632991
2026-09-11,1037.7,11.07,95.55,10.86028257456829,0.019310494362532404
2026-09-15,1077.0,11.32,95.95,11.22459614382491,0.008499535747446663
2026-09-16,1060.0,11.08,95.96,11.046269278866195,0.0030535849056603226
2026-09-17,1058.6,11.07,95.93,11.035129782132804,0.0031599282070660095
2026-09-18,1051.4,10.82,95.87,10.966934390320226,-0.013397945596347771
2026-09-21,1038.5,10.89,95.87,10.832377177427766,0.005319499277804729
